Representative,Committee,Rank,Congress,Last Name,First Name,Middle Initial,State,bioguideID
"Burton, Dan, of Indiana",Oversight and Government Reform.,,112,Burton,Dan,,Indiana,B001149
Butterfield,Energy and Commerce.,,112,Butterfield,,,,B001251
Calvert,Appropriations.,,112,Calvert,,,,C000059
Calvert,Budget.,,112,Calvert,,,,C000059
Camp,"Ways and Means, chair.",,112,Camp,,,,C000071
Camp,"Joint Committee on Taxation, chair.",,112,Camp,,,,C000071
Camp,Joint Select Committee on Deficit Reduction.,,112,Camp,,,,C000071
Campbell,Budget.,,112,Campbell,,,,C001064
Campbell,Financial Services.,,112,Campbell,,,,C001064
Campbell,Joint Economic Committee.,,112,Campbell,,,,C001064
Canseco,Financial Services.,,112,Canseco,,,,C001082
Cantor,Majority Leader.,,112,Cantor,,,,C001046
Capito,Financial Services.,,112,Capito,,,,C001047
Capito,Transportation and Infrastructure.,,112,Capito,,,,C001047
Capps,Energy and Commerce.,,112,Capps,,,,C001036
Capuano,Financial Services.,,112,Capuano,,,,C001037
Capuano,Transportation and Infrastructure.,,112,Capuano,,,,C001037
Cardoza,Agriculture.,,112,Cardoza,,,,C001050
Cardoza,Foreign Affairs.,,112,Cardoza,,,,C001050
Carnahan,Foreign Affairs.,,112,Carnahan,,,,C001060
Carnahan,Transportation and Infrastructure.,,112,Carnahan,,,,C001060
Carnahan,Veterans’ Affairs.,,112,Carnahan,,,,C001060
Carney,Financial Services.,,112,Carney,,,,
"Carson, Andre´, of Indiana",Financial Services.,,112,Carson,André,,Indiana,C001072
Carter,Appropriations.,,112,Carter,,,,C001051
Cassidy,Energy and Commerce.,,112,Cassidy,,,,C001075
"Castor, Kathy, of Florida",Budget.,,112,Castor,Kathy,,Florida,C001066
"Castor, Kathy, of Florida",Energy and Commerce.,,112,Castor,Kathy,,Florida,C001066
Chabot,Foreign Affairs.,,112,Chabot,,,,C000266
Chabot,Judiciary.,,112,Chabot,,,,C000266
Chabot,Small Business.,,112,Chabot,,,,C000266
Chaffetz,Budget.,,112,Chaffetz,,,,C001076
Chaffetz,Judiciary.,,112,Chaffetz,,,,C001076
Chaffetz,Oversight and Government Reform.,,112,Chaffetz,,,,C001076
Chandler,Foreign Affairs.,,112,Chandler,,,,C001058
Chandler,Permanent Select Committee on Intelligence.,,112,Chandler,,,,C001058
Christensen,Energy and Commerce.,,112,Christensen,,,,C000380
Chu,Judiciary.,,112,Chu,,,,C001080
Chu,Small Business.,,112,Chu,,,,C001080
Cicilline,Foreign Affairs.,,112,Cicilline,,,,C001084
Cicilline,Small Business.,,112,Cicilline,,,,C001084
"Clarke, Hansen, of Michigan",Homeland Security.,,112,Clarke,Hansen,,Michigan,C001085
"Clarke, Hansen, of Michigan","Science, Space, and Technology.",,112,Clarke,Hansen,,Michigan,C001085
"Clarke, Yvette D., of New York",Homeland Security.,,112,Clarke,Yvette,D,New York,C001067
"Clarke, Yvette D., of New York",Small Business.,,112,Clarke,Yvette,D,New York,C001067
Clay,Financial Services.,,112,Clay,,,,C001049
Clay,Oversight and Government Reform.,,112,Clay,,,,C001049
Cleaver,Financial Services.,,112,Cleaver,,,,C001061
Clyburn,Assistant Democratic Leader.,,112,Clyburn,,,,C000537
Clyburn,Joint Select Committee on Deficit Reduction.,,112,Clyburn,,,,C000537
Coble,Judiciary.,,112,Coble,,,,C000556
Coble,Transportation and Infrastructure.,,112,Coble,,,,C000556
"Coffman, Mike, of Colorado",Armed Services.,,112,Coffman,Mike,,Colorado,C001077
"Coffman, Mike, of Colorado",Natural Resources.,,112,Coffman,Mike,,Colorado,C001077
"Coffman, Mike, of Colorado",Small Business.,,112,Coffman,Mike,,Colorado,C001077
Cohen,Judiciary.,,112,Cohen,,,,C001068
Cohen,Transportation and Infrastructure.,,112,Cohen,,,,C001068
Cole,Appropriations.,,112,Cole,,,,C001053
Cole,Budget.,,112,Cole,,,,C001053
Conaway,Agriculture.,,112,Conaway,,,,C001062
Conaway,Armed Services.,,112,Conaway,,,,C001062
Conaway,Ethics.,,112,Conaway,,,,C001062
Conaway,Permanent Select Committee on Intelligence.,,112,Conaway,,,,C001062
"Connolly, Gerald E., of Virginia",Foreign Affairs.,,112,Connolly,Gerald,E,Virginia,C001078
"Connolly, Gerald E., of Virginia",Oversight and Government Reform.,,112,Connolly,Gerald,E,Virginia,C001078
Conyers,Judiciary.,,112,Conyers,,,,C000714
Cooper,Armed Services.,,112,Cooper,,,,C000754
Cooper,Oversight and Government Reform.,,112,Cooper,,,,C000754
Costa,Agriculture.,,112,Costa,,,,C001059
Costa,Natural Resources.,,112,Costa,,,,C001059
Costello,"Science, Space, and Technology.",,112,Costello,,,,C000794
Costello,Transportation and Infrastructure.,,112,Costello,,,,C000794
Courtney,Agriculture.,,112,Courtney,,,,C001069
Courtney,Armed Services.,,112,Courtney,,,,C001069
Courtney,Ethics.,,112,Courtney,,,,C001069
Cravaack,Homeland Security.,,112,Cravaack,,,,C001086
Cravaack,"Science, Space, and Technology.",,112,Cravaack,,,,C001086
Cravaack,Transportation and Infrastructure.,,112,Cravaack,,,,C001086
Crawford,Agriculture.,,112,Crawford,,,,C001087
Crawford,Transportation and Infrastructure.,,112,Crawford,,,,C001087
Crenshaw,Appropriations.,,112,Crenshaw,,,,C001045
Crenshaw,Joint Committee on the Library.,,112,Crenshaw,,,,C001045
Critz,Armed Services.,,112,Critz,,,,C001081
Critz,Small Business.,,112,Critz,,,,C001081
Crowley,Ways and Means.,,112,Crowley,,,,C001038
Cuellar,Agriculture.,,112,Cuellar,,,,C001063
Cuellar,Homeland Security.,,112,Cuellar,,,,C001063
Culberson,Appropriations.,,112,Culberson,,,,C001048
Cummings,Oversight and Government Reform.,,112,Cummings,,,,C000984
Cummings,Transportation and Infrastructure.,,112,Cummings,,,,C000984
Cummings,Joint Economic Committee.,,112,Cummings,,,,C000984
"Davis, Danny K., of Illinois",Homeland Security.,,112,Davis,Danny,K,Illinois,D000096
"Davis, Danny K., of Illinois",Oversight and Government Reform.,,112,Davis,Danny,K,Illinois,D000096
"Davis, Geoff, of Kentucky",Ways and Means.,,112,Davis,Geoff,,Kentucky,D000603
"Davis, Susan A., of California",Armed Services.,,112,Davis,Susan,A,California,D000598
"Davis, Susan A., of California",Education and the Workforce.,,112,Davis,Susan,A,California,D000598
DeFazio,Natural Resources.,,112,DeFazio,,,,D000191
DeFazio,Transportation and Infrastructure.,,112,DeFazio,,,,D000191
DeGette,Energy and Commerce.,,112,DeGette,,,,D000197
DeLauro,Appropriations.,,112,DeLauro,,,,D000216
Denham,Natural Resources.,,112,Denham,,,,D000612
Denham,Transportation and Infrastructure.,,112,Denham,,,,D000612
Denham,Veterans’ Affairs.,,112,Denham,,,,D000612
Dent,Appropriations.,,112,Dent,,,,D000604
Dent,Ethics.,,112,Dent,,,,D000604
DesJarlais,Agriculture.,,112,DesJarlais,,,,D000616
DesJarlais,Education and the Workforce.,,112,DesJarlais,,,,D000616
DesJarlais,Oversight and Government Reform.,,112,DesJarlais,,,,D000616
Deutch,Foreign Affairs.,,112,Deutch,,,,D000610
Deutch,Judiciary.,,112,Deutch,,,,D000610
Diaz-Balart,Appropriations.,,112,Diaz-Balart,,,,
Dicks,Appropriations.,,112,Dicks,,,,D000327
Dingell,Energy and Commerce.,,112,Dingell,,,,D000355
Doggett,Budget.,,112,Doggett,,,,D000399
Doggett,Ways and Means.,,112,Doggett,,,,D000399
Dold,Financial Services.,,112,Dold,,,,D000613
"Donnelly, Joe, of Indiana",Financial Services.,,112,Donnelly,Joe,,Indiana,D000607
"Donnelly, Joe, of Indiana",Veterans’ Affairs.,,112,Donnelly,Joe,,Indiana,D000607
Doyle,Energy and Commerce.,,112,Doyle,,,,D000482
Dreier,"Rules, chair.",,112,Dreier,,,,D000492
Duffy,Financial Services.,,112,Duffy,,,,D000614
Duffy,Joint Economic Committee.,,112,Duffy,,,,D000614
"Duncan, Jeff, of South Carolina",Foreign Affairs.,,112,Duncan,Jeff,,South Carolina,D000615
"Duncan, Jeff, of South Carolina",Homeland Security.,,112,Duncan,Jeff,,South Carolina,D000615
"Duncan, Jeff, of South Carolina",Natural Resources.,,112,Duncan,Jeff,,South Carolina,D000615
"Duncan, John J., Jr., of Tennessee",Natural Resources.,,112,Duncan,John,J,Tennessee,D000533
"Duncan, John J., Jr., of Tennessee",Transportation and Infrastructure.,,112,Duncan,John,J,Tennessee,D000533
Edwards,Ethics.,,112,Edwards,,,,
Edwards,"Science, Space, and Technology.",,112,Edwards,,,,
Edwards,Transportation and Infrastructure.,,112,Edwards,,,,
Ellison,Financial Services.,,112,Ellison,,,,E000288
Ellmers,Agriculture.,,112,Ellmers,,,,E000291
Ellmers,Foreign Affairs.,,112,Ellmers,,,,E000291
Ellmers,Small Business.,,112,Ellmers,,,,E000291
Emerson,Appropriations.,,112,Emerson,,,,E000172
Engel,Energy and Commerce.,,112,Engel,,,,E000179
Engel,Foreign Affairs.,,112,Engel,,,,E000179
Eshoo,Energy and Commerce.,,112,Eshoo,,,,E000215
Faleomavaega,Foreign Affairs.,,112,Faleomavaega,,,,F000010
Faleomavaega,Natural Resources.,,112,Faleomavaega,,,,F000010
Farenthold,Homeland Security.,,112,Farenthold,,,,F000460
Farenthold,Oversight and Government Reform.,,112,Farenthold,,,,F000460
Farenthold,Transportation and Infrastructure.,,112,Farenthold,,,,F000460
Farr,Appropriations.,,112,Farr,,,,F000030
Fattah,Appropriations.,,112,Fattah,,,,F000043
Filner,Transportation and Infrastructure.,,112,Filner,,,,F000116
Filner,Veterans’ Affairs.,,112,Filner,,,,F000116
Fincher,Financial Services.,,112,Fincher,,,,F000458
Fitzpatrick,Financial Services.,,112,Fitzpatrick,,,,F000451
Flake,Appropriations.,,112,Flake,,,,F000444
Fleischmann,Natural Resources.,,112,Fleischmann,,,,F000459
Fleischmann,"Science, Space, and Technology.",,112,Fleischmann,,,,F000459
Fleischmann,Transportation and Infrastructure.,,112,Fleischmann,,,,F000459
Fleming,Armed Services.,,112,Fleming,,,,F000456
Fleming,Natural Resources.,,112,Fleming,,,,F000456
Flores,Budget.,,112,Flores,,,,F000461
Flores,Natural Resources.,,112,Flores,,,,F000461
Flores,Veterans’ Affairs.,,112,Flores,,,,F000461
Forbes,Armed Services.,,112,Forbes,,,,F000445
Forbes,Judiciary.,,112,Forbes,,,,F000445
Fortenberry,Agriculture.,,112,Fortenberry,,,,F000449
Fortenberry,Foreign Affairs.,,112,Fortenberry,,,,F000449
Foxx,Education and the Workforce.,,112,Foxx,,,,F000450
Foxx,Rules.,,112,Foxx,,,,F000450
"Frank, Barney, of Massachusetts",Financial Services.,,112,Frank,Barney,,Massachusetts,F000339
"Franks, Trent, of Arizona",Armed Services.,,112,Franks,Trent,,Arizona,F000448
"Franks, Trent, of Arizona",Judiciary.,,112,Franks,Trent,,Arizona,F000448
Frelinghuysen,Appropriations.,,112,Frelinghuysen,,,,F000372
Fudge,Agriculture.,,112,Fudge,,,,F000455
Fudge,"Science, Space, and Technology.",,112,Fudge,,,,F000455
Gallegly,Foreign Affairs.,,112,Gallegly,,,,G000021
Gallegly,Judiciary.,,112,Gallegly,,,,G000021
Garamendi,Armed Services.,,112,Garamendi,,,,G000559
Garamendi,Natural Resources.,,112,Garamendi,,,,G000559
Gardner,Energy and Commerce.,,112,Gardner,,,,G000562
Garrett,Budget.,,112,Garrett,,,,G000548
Garrett,Financial Services.,,112,Garrett,,,,G000548
Gerlach,Ways and Means.,,112,Gerlach,,,,G000549
Gibbs,Agriculture.,,112,Gibbs,,,,G000563
Gibbs,Transportation and Infrastructure.,,112,Gibbs,,,,G000563
Gibson,Agriculture.,,112,Gibson,,,,G000564
Gibson,Armed Services.,,112,Gibson,,,,G000564
Giffords,Armed Services.,,112,Giffords,,,,G000554
Giffords,"Science, Space, and Technology.",,112,Giffords,,,,G000554
"Gingrey, Phil, of Georgia",Energy and Commerce.,,112,Gingrey,Phil,,Georgia,G000550
"Gingrey, Phil, of Georgia",House Administration.,,112,Gingrey,Phil,,Georgia,G000550
Gohmert,Judiciary.,,112,Gohmert,,,,G000552
Gohmert,Natural Resources.,,112,Gohmert,,,,G000552
Gonzalez,Energy and Commerce.,,112,Gonzalez,,,,G000544
Gonzalez,House Administration.,,112,Gonzalez,,,,G000544
Gonzalez,Joint Committee on Printing.,,112,Gonzalez,,,,G000544
Goodlatte,Agriculture.,,112,Goodlatte,,,,G000289
Goodlatte,Education and the Workforce.,,112,Goodlatte,,,,G000289
Goodlatte,Judiciary.,,112,Goodlatte,,,,G000289
Gosar,Natural Resources.,,112,Gosar,,,,G000565
Gosar,Oversight and Government Reform.,,112,Gosar,,,,G000565
Gowdy,Education and the Workforce.,,112,Gowdy,,,,G000566
Gowdy,Judiciary.,,112,Gowdy,,,,G000566
Gowdy,Oversight and Government Reform.,,112,Gowdy,,,,G000566
Granger,Appropriations.,,112,Granger,,,,G000377
"Graves, Sam, of Missouri","Small Business, chair.",,112,Graves,Sam,,Missouri,G000546
"Graves, Sam, of Missouri",Transportation and Infrastructure.,,112,Graves,Sam,,Missouri,G000546
"Graves, Tom, of Georgia",Appropriations.,,112,Graves,Tom,,Georgia,G000560
"Green, Al, of Texas",Financial Services.,,112,Green,Al,,Texas,G000553
"Green, Gene, of Texas",Energy and Commerce.,,112,Green,Gene,,Texas,G000410
"Griffin, Tim, of Arkansas",Armed Services.,,112,Griffin,Tim,,Arkansas,G000567
"Griffin, Tim, of Arkansas",Foreign Affairs.,,112,Griffin,Tim,,Arkansas,G000567
"Griffin, Tim, of Arkansas",Judiciary.,,112,Griffin,Tim,,Arkansas,G000567
"Griffith, H. Morgan, of Virginia",Energy and Commerce.,,112,Griffith,H.,,Virginia,G000568
Grijalva,Education and the Workforce.,,112,Grijalva,,,,G000551
Grijalva,Natural Resources.,,112,Grijalva,,,,G000551
Grimm,Financial Services.,,112,Grimm,,,,G000569
Guinta,Budget.,,112,Guinta,,,,G000570
Guinta,Oversight and Government Reform.,,112,Guinta,,,,G000570
Guinta,Transportation and Infrastructure.,,112,Guinta,,,,G000570
Guthrie,Energy and Commerce.,,112,Guthrie,,,,G000558
Gutierrez,Financial Services.,,112,Gutierrez,,,,G000535
Gutierrez,Permanent Select Committee on Intelligence.,,112,Gutierrez,,,,G000535
Hahn,Homeland Security.,,112,Hahn,,,,H001063
Hahn,Small Business.,,112,Hahn,,,,H001063
Hall,"Science, Space, and Technology, chair.",,112,Hall,,,,
Hanabusa,Armed Services.,,112,Hanabusa,,,,H001050
Hanabusa,Natural Resources.,,112,Hanabusa,,,,H001050
Hanna,Education and the Workforce.,,112,Hanna,,,,H001051
Hanna,Small Business.,,112,Hanna,,,,H001051
Hanna,Transportation and Infrastructure.,,112,Hanna,,,,H001051
Harper,"Joint Committee on Printing, chair.",,112,Harper,,,,H001045
Harper,"Joint Committee on the Library, vice chair.",,112,Harper,,,,H001045
Harper,Energy and Commerce.,,112,Harper,,,,H001045
Harper,Ethics.,,112,Harper,,,,H001045
Harper,House Administration.,,112,Harper,,,,H001045
Harris,Natural Resources.,,112,Harris,,,,H001052
Harris,"Science, Space, and Technology.",,112,Harris,,,,H001052
Harris,Transportation and Infrastructure.,,112,Harris,,,,H001052
Hartzler,Agriculture.,,112,Hartzler,,,,H001053
Hartzler,Armed Services.,,112,Hartzler,,,,H001053
"Hastings, Alcee L., of Florida",Rules.,,112,Hastings,Alcee,L,Florida,H000324
"Hastings, Doc, of Washington","Natural Resources, chair.",,112,Hastings,Doc,,Washington,H000329
Hayworth,Financial Services.,,112,Hayworth,,,,H001054
Heck,Armed Services.,,112,Heck,,,,H001055
Heck,Education and the Workforce.,,112,Heck,,,,H001055
Heck,Permanent Select Committee on Intelligence.,,112,Heck,,,,H001055
Heinrich,Armed Services.,,112,Heinrich,,,,H001046
Heinrich,Natural Resources.,,112,Heinrich,,,,H001046
Hensarling,"Joint Select Committee on Deficit Reduction, co-chair.",,112,Hensarling,,,,H001036
Hensarling,Financial Services.,,112,Hensarling,,,,H001036
Herger,Ways and Means.,,112,Herger,,,,H000528
Herger,Joint Committee on Taxation.,,112,Herger,,,,H000528
Herrera Beutler,Small Business.,,112,Herrera Beutler,,,,H001056
Herrera Beutler,Transportation and Infrastructure.,,112,Herrera Beutler,,,,H001056
Higgins,Foreign Affairs.,,112,Higgins,,,,H001038
Higgins,Homeland Security.,,112,Higgins,,,,H001038
Himes,Financial Services.,,112,Himes,,,,H001047
Hinchey,Appropriations.,,112,Hinchey,,,,H000627
Hinchey,Joint Economic Committee.,,112,Hinchey,,,,H000627
Hinojosa,Education and the Workforce.,,112,Hinojosa,,,,H000636
Hinojosa,Financial Services.,,112,Hinojosa,,,,H000636
Hirono,Education and the Workforce.,,112,Hirono,,,,H001042
Hirono,Transportation and Infrastructure.,,112,Hirono,,,,H001042
Hochul,Armed Services.,,112,Hochul,,,,H001062
Hochul,Homeland Security.,,112,Hochul,,,,H001062
Holden,Agriculture.,,112,Holden,,,,H000712
Holden,Transportation and Infrastructure.,,112,Holden,,,,H000712
Holt,Education and the Workforce.,,112,Holt,,,,H001032
Holt,Natural Resources.,,112,Holt,,,,H001032
Honda,Appropriations.,,112,Honda,,,,H001034
Honda,Budget.,,112,Honda,,,,H001034
Hoyer,Democratic Whip.,,112,Hoyer,,,,H000874
Huelskamp,Agriculture.,,112,Huelskamp,,,,H001057
Huelskamp,Budget.,,112,Huelskamp,,,,H001057
Huelskamp,Veterans’ Affairs.,,112,Huelskamp,,,,H001057
"Huizenga, Bill, of Michigan",Financial Services.,,112,Huizenga,Bill,,Michigan,H001058
Hultgren,Agriculture.,,112,Hultgren,,,,H001059
Hultgren,"Science, Space, and Technology.",,112,Hultgren,,,,H001059
Hultgren,Transportation and Infrastructure.,,112,Hultgren,,,,H001059
Hunter,Armed Services.,,112,Hunter,,,,H001048
Hunter,Education and the Workforce.,,112,Hunter,,,,H001048
Hunter,Transportation and Infrastructure.,,112,Hunter,,,,H001048
Hurt,Financial Services.,,112,Hurt,,,,H001060
Inslee,Energy and Commerce.,,112,Inslee,,,,I000026
Israel,No committee assignments.,,112,Israel,,,,I000057
Issa,"Oversight and Government Reform, chair.",,112,Issa,,,,I000056
Issa,Judiciary.,,112,Issa,,,,I000056
"Jackson, Jesse L., Jr., of Illinois",Appropriations.,,112,Jackson,Jesse,L,Illinois,J000283
"Jackson Lee, Sheila, of Texas",Homeland Security.,,112,Jackson Lee,Sheila,,Texas,J000032
"Jackson Lee, Sheila, of Texas",Judiciary.,,112,Jackson Lee,Sheila,,Texas,J000032
Jenkins,Ways and Means.,,112,Jenkins,,,,J000290
"Johnson, Bill, of Ohio",Foreign Affairs.,,112,Johnson,Bill,,Ohio,J000292
"Johnson, Bill, of Ohio",Natural Resources.,,112,Johnson,Bill,,Ohio,J000292
"Johnson, Bill, of Ohio",Veterans’ Affairs.,,112,Johnson,Bill,,Ohio,J000292
"Johnson, Eddie Bernice, of Texas","Science, Space, and Technology.",,112,Johnson,Eddie,,Texas,J000126
"Johnson, Eddie Bernice, of Texas",Transportation and Infrastructure.,,112,Johnson,Eddie,,Texas,J000126
"Johnson, Henry C. ‘‘Hank’’, Jr., of Georgia",Armed Services.,,112,Johnson,Henry,C,Georgia,J000288
"Johnson, Henry C. ‘‘Hank’’, Jr., of Georgia",Judiciary.,,112,Johnson,Henry,C,Georgia,J000288
"Johnson, Sam, of Texas",Ways and Means.,,112,Johnson,Sam,,Texas,J000174
"Johnson, Sam, of Texas",Joint Committee on Taxation.,,112,Johnson,Sam,,Texas,J000174
"Johnson, Timothy V., of Illinois",Agriculture.,,112,Johnson,Timothy,V,Illinois,J000285
"Johnson, Timothy V., of Illinois",Transportation and Infrastructure.,,112,Johnson,Timothy,V,Illinois,J000285
Jones,Armed Services.,,112,Jones,,,,J000255
Jones,Financial Services.,,112,Jones,,,,J000255
Jordan,Judiciary.,,112,Jordan,,,,J000289
Jordan,Oversight and Government Reform.,,112,Jordan,,,,J000289
Kaptur,Appropriations.,,112,Kaptur,,,,K000009
Kaptur,Budget.,,112,Kaptur,,,,K000009
Keating,Foreign Affairs.,,112,Keating,,,,K000375
Keating,Homeland Security.,,112,Keating,,,,K000375
Keating,Small Business.,,112,Keating,,,,K000375
Kelly,Education and the Workforce.,,112,Kelly,,,,K000376
Kelly,Foreign Affairs.,,112,Kelly,,,,K000376
Kelly,Oversight and Government Reform.,,112,Kelly,,,,K000376
Kildee,Education and the Workforce.,,112,Kildee,,,,K000172
Kildee,Natural Resources.,,112,Kildee,,,,K000172
Kind,Ways and Means.,,112,Kind,,,,K000188
"King, Peter T., of New York","Homeland Security, chair.",,112,King,Peter,T,New York,K000210
"King, Peter T., of New York",Financial Services.,,112,King,Peter,T,New York,K000210
"King, Peter T., of New York",Permanent Select Committee on Intelligence.,,112,King,Peter,T,New York,K000210
"King, Steve, of Iowa",Agriculture.,,112,King,Steve,,Iowa,K000362
"King, Steve, of Iowa",Judiciary.,,112,King,Steve,,Iowa,K000362
"King, Steve, of Iowa",Small Business.,,112,King,Steve,,Iowa,K000362
Kingston,Appropriations.,,112,Kingston,,,,K000220
"Kinzinger, Adam, of Illinois",Energy and Commerce.,,112,Kinzinger,Adam,,Illinois,K000378
Kissell,Agriculture.,,112,Kissell,,,,K000369
Kissell,Armed Services.,,112,Kissell,,,,K000369
Kline,"Education and the Workforce, chair.",,112,Kline,,,,K000363
Kline,Armed Services.,,112,Kline,,,,K000363
Kucinich,Education and the Workforce.,,112,Kucinich,,,,K000336
Kucinich,Oversight and Government Reform.,,112,Kucinich,,,,K000336
Labrador,Natural Resources.,,112,Labrador,,,,L000573
Labrador,Oversight and Government Reform.,,112,Labrador,,,,L000573
Lamborn,Armed Services.,,112,Lamborn,,,,L000564
Lamborn,Natural Resources.,,112,Lamborn,,,,L000564
Lamborn,Veterans’ Affairs.,,112,Lamborn,,,,L000564
Lance,Energy and Commerce.,,112,Lance,,,,L000567
